text,source,context_text,hate_speech,sexist,threat,bullying,toxic,hate_speech_mask,sexist_mask,threat_mask,bullying_mask,toxic_mask
খুব ভালো লাগল বলার মত কিছু নেই,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
বাহ চুদিরভাই বাহ আর কোন ভিডিও পেলি না এসব করে কি ফল হবে,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
ভালো লেগেছেতিশার অভিনয় ভালো ছিলতার ওই বলা খুবই সুন্দর হয়ইরফানের অভিনয় বরাবরই খুব ভালো লাগে,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
হিন্দু যতো দিন খালি নিজের সারথের কথা ভাববে ততোদিন হিন্দু দের ওপর অতাচার হবেসালা একটি আতকবাদী ধর্ম,multi_toxic,,1,-1,0,0,1,1,0,1,1,1
হালা লইড্যার ফুত তোর ফোনে কি বাংলা কি বোর্ড নাই?!,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
ফাসি চাই ওদের ফাসির আইন করা হোক ঔষধ ভেজাল মেশায় সরকারের কাছে আবেদন জানানো দরকার,multi_toxic,,1,-1,0,0,1,1,0,1,1,1
ইরিন কে অনেক সুন্দর লাগতেছে বউ সাজে,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
প্রতিটি কথা সত্যি ভগবান তো মানুষের মাধ্যমেই মানুষের উপকার করে থাকেন তবে অকৃতজ্ঞকে কেউ ক্ষমা করে না উপকারীর উপকার যে ভুলে যায় সে বেইমান,multi_toxic,,1,-1,0,0,1,1,0,1,1,1
আমাকে জোর করে ডায়েটেশিয়ানের কাছে নিয়ে আসা হয়েছে,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
যারা কমেন্ট করেছে ‘‘অপূর্ব মেহজাবিনকে জড়িয়ে ধরার সময়ে মিথিলার ছবিটি ডিলিট করে দেওয়া উচিত ছিল’’ তাদের বলছিছবিটি ডিলিট করে দিলে কি হতছবিটি ডিলিট করে দিলে শুধু মোবাইল থেকেই মুছে যেত ছবিটি অপূর্বের মন থেকে না একসাথে চলতেচলতে হয়ত অপূর্ব মেহজাবিনে ভালবেসে ফেলবে কিন্তু মিথিলাকে যেভাবে ভালবেসেছিল সেভাবে কখনোই পারবে না,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
তর ধোন দিয়া শিক বানায়া মোস্তাকিমে বেচুম,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
সত্যি অসাধারণ ছিলো চোখে পানি চলে আসছে শেষের ৩ মিনিটে,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
"আমরা ট্র্যাফিক জ্যামের দিকে আঙুল তোলা বান্দারা, সেদিনও আঙুল তুলে যাব",multi_toxic,,0,-1,0,0,0,1,0,1,1,1
"গুরুদেব বিয়ের আগে এক বিছানায় ঘুমালে কি পাপ হবে? ঘুমালে তো পাপ হয় না, কিন্তু তোরা তো ঘুমাবি না ",multi_toxic,,0,-1,0,1,1,1,0,1,1,1
এত ভালো ভালো নাটক তৈরি করে বাংলাদেশ পছন্দের নাটক গুলির মধ্যে এই নাটক টা থাকবে আমার দেখা সেরা নাটক গুলির মধ্যে একটি শেষের সীন টা অসাধারন আর নিশো ভাইয়ার জন্য অনেক ভালোবাসা,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
পাগল মজনু মাগি আমার ভুদা চুষে তকে ভরে দিব আমি,multi_toxic,,0,-1,0,0,1,1,0,1,1,1
“আপনার রক্তের গ্রুপ জানেন না? আসেন এখনই চেক করে দেই”,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
আপনি কোনো ভুল বলেনি রানু মন্ডল নিজেকে খুব বড়ো ভাবে,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
‘স্যার এইডা আমার নিজ হাতে ছুডু বেলা থেকে পালা গরু’,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
পাকিদের বলছি রেন্ডিয়ার সাথে ফালতু জামেলা না করে মায়ানমারেরর নির্যাতিত রোহিঙ্গাদের সাহায্য করো।,multi_toxic,,1,-1,0,0,1,1,0,1,1,1
মন ছুঁয়ে যাওয়া নাটক অসাধারণ,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
শুধু একটা কথাই বলবো নাটক টা সত্যিই অসাধারণ,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
আমি দেখেছি এই পোস্টে কিছু মালাউন রিএক্ট দিছে। কিন্তু আমার বিশ্বাস ট্রাম্পের পরিনতি হবে খুব খারাপ।এই পর্যন্ত কোন ইসলাম বিরধির এদুনিয়াতে অস্তিত্ব নেয়।,multi_toxic,,1,-1,0,0,1,1,0,1,1,1
এই রকম মাগি কত যে আছে,multi_toxic,,0,-1,0,0,1,1,0,1,1,1
সব সালির বোদা দিয়ে ৬ সুতার রড গরম করে দিতে হবে ৷,multi_toxic,,0,-1,1,0,1,1,0,1,1,1
কাল থেকে আমি ও স্টেশনে গিয়ে গান গাইবো রাতারাতি রানু মন্ডল হয়ে যাব আমার মতো কে কে করবে লাইক করো লাইক করো,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
"ওকে সেফুদার কাছে ফিরিয়ে দিলে, মনে হয় সিলেট বাগি বাড়িতে রেখে তোমার পাছায় অস্ত্রোপচার করে দশ প্রহর করো তোমরা সবাই যাও... ।",multi_toxic,,0,-1,1,0,1,1,0,1,1,1
নাটক দেখার পর বলার ভাষা হারিয়ে ফেলেছিএই নাটকের সৌন্দর্য লিখে শেষ করা সম্ভব নাshortএ বলছি অসাধারণ,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
সীমান্ত খোলা রেখে বিজিবি শহরের রাস্তায় রাস্তায় কেন?,multi_toxic,,1,-1,0,0,1,1,0,1,1,1
তোদের মত খানকির জন্য সমাজ টা শেষ।,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
একমাত্র আফরান নিশোই একজন নায়ক যে নাকি নিজেকে সব চরিত্রের সাথে বদলাতে পারে,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
অনেক ভালো লাগছেনাটকটি নামাজ এর জন্ন,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
"আর আমার গরু, লাঠি হাতে পিছনে লোক দেখে আরও জোরে দৌড়",multi_toxic,,0,-1,0,0,0,1,0,1,1,1
খুব সুন্দর একটা নাটকসুন্দর একটা গল্প ধার্মিক দিকটাকেও সুন্দর ভাবে তুলে ধরা হয়েছেভালো লেগেছে,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
আরফিন ভাই নাটকটা খুব সুন্দর ছিল নামাজের চরিত্রটা খুব সুন্দর ছিল,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
আসলের চেয়ে সুদ মিষ্টি ।,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
আব্বাকে অফিসে নামিয়ে দিয়ে খালি গাড়ি নিয়ে বাসায় ফেরার পথে ড্রাইভার লোক উঠাত,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
ওই মাগি কে ফাসি চাই তারপর মাগির মা বাবা কে ওর মা বাবার জন্য এইসব হয়েছে ওই শালিরা মেয়েকে মানুষ করতে পারলো না,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
যতসব নোংরা বেপার উপস্থাপন করে।,multi_toxic,,1,-1,0,0,1,1,0,1,1,1
নতুন চক্রান্ত ভারত এসব অদিবাসিদেরকে বাংলাদেশে পাঠিয়ে হিন্দুদের দল ভারি করে বাংলাদেশেকে হিন্দুত দেশ বানাতে চাই,multi_toxic,,1,-1,0,0,1,1,0,1,1,1
নাটকগুলা এত কেম্নে সেরা হয় রে,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
পোদমারা দিতে কোথায় গিয়েছিস,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
বেডার দুধ আছে কিন্তু বেডির দুধ নাই  এ আমি কি দেখলাম?,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
ছোটবেলায় ভাবতাম এরা মারপিট করছে তাই থামানোর জন্য ঢিল মারতাম আজ এদের অভিশাপে আমি সিঙ্গেল,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
আর একটু বাড়িয়ে মিলটা সুন্দর করে দিলে ভালো হইতশেষটা ইমোশনাল মেনে নিতে পারলাম না,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
এক কথায় অসাধারণ খুবই ভালো লাগছে একদম ন্যাচারাল লাভ ইউ এমন একটা নাটক উপহার দেওয়ার জন্য,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
এই নাটকের সবাই বেস্ট ছিল অপূর্ব মিথিলা মেহ্জাবিন,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
"দুটো ছাগল, একে অপরের দিকে তাকিয়ে আছে ",multi_toxic,,0,-1,0,1,1,1,0,1,1,1
আর ভারতের রাজধানী লিখেছে: 'খা লাড্ডু',multi_toxic,,0,-1,0,0,0,1,0,1,1,1
আপনার ফোনটাকে অশ্লীল ও নোংরামি থেকে দূরে রাখুন,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
"যে বান্দা ভাগবে, সেও জানে যে গুলি তার গায়ে মারা হবে না... কিন্তু তারপরেও পড়িমরি করে ভাগে কারণ, যদি বান্দার এইম খারাপ থাকে! তাই",multi_toxic,,0,-1,0,0,0,1,0,1,1,1
আমার দেখা সব নাটকের মাঝে এটাই বেস্ট,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
"...অনেকেই ইদানিং, তাবলীগ জামাত পছন্দ করে না... বিশ্ব-ইজতেমা নিয়ে দ্বিমত পোষণ করে",multi_toxic,,0,-1,0,0,0,1,0,1,1,1
আমি বললাম “বলেন কি বলবেন”,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
অসাধারন শেষ সিনে নিজের অজান্তেই চোখ গড়িয়ে পানি,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
নিশো বস মানেই অন্য রকম ধামাকা বসের নাটোক দেখার জন্য সব সময় অপেক্ষা করি অনেক ভালো লেগেছে আশা করি সামনে দিনগুলোতে ও এই রকম নাটোক দেখতে পারবো সব মিলিয়ে অনেক ভালো ছিলো আমার দেখা বস এর সব চেয়ে বেস্ট নাটোক ছিলো,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
উরে চালা কি পাছারে মাইরি।,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
নিজের সুখ বিসর্জন দিয়ে ভালোবাসার মানুষকে সুখী রাখার নামই ভালোবাসা আমার কাছে মনে হয় ইন্ডিয়ার মুভি গুলো বাংলাদেশের নাটক গুলোর সাথে কোন তুলোনা হয় না এই নাটকটি একটি সিনেমার থেকে কোন অংশে কম নয় অসাধারন হয়েছে নাটকটি,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
অতীতের প্রেমিক প্রেমিকা কে যারা মন ভুলতে পারে না তাদের জন্য বিয়ে করাটা কি খুব বেশী জরুরী অতীত প্রেমের স্মৃতি নিয়ে ই তো তারা বাকী জীবন পার করতে পারে সায়রা দের কে কষ্টের ভাগ দেয়ার তো প্রয়োজন পড়ে না যাই হোক নাটক নির্মাতা পরিচালক এবং কলাকুশলীদের কে অনেক ধন্যবাদ এমন একটা সুন্দর নাটক উপহার দেয়ার জন্য,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
"যে তোমাকে উঠালো মাথায়, তাকেই মারলে জুতা অতিন্দ্র দাকে নিয়ে বাজে মন্তব্য করলেন কেন রানুদি ",multi_toxic,,1,-1,0,0,1,1,0,1,1,1
ওয়েট...এই গল্প তো আমরাও ছোটবেলায় শুনেছি,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
"বোবার শত্রু নাই যে কথা বলবে, তাকেই হতে হবে গুম অথবা গ্রেপ্তার",multi_toxic,,1,-1,0,0,1,1,0,1,1,1
বাস্তব জীবন এ নামাযটা অনেক জরুরিনামায এর হিসাব সবার আগে নাওয়া হবে,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
শালা বাঞ্চত বালের ভিডিও বানাস।,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
অসাধারণ অপূর্ব ভাই এবং মেহেরজাবিন অনেক অনেক ধন্যবাদ আপনাকে,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
সব মিলিয়ে অসাধারণ একটা নাটক ধন্যবাদ কাজল আরেফিন অমি কে এত সুন্দর গল্পে আফরান নিশো কে নেওয়ার জন্য,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
অসাধারণ অভিনয় অসাধারণ গল্প 🙂,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
হাসিনার একদিন বিচার হবে আল্লাহ পাক তাকে কবর থেকে উঠিয়ে দিবে,multi_toxic,,0,-1,1,0,1,1,0,1,1,1
বলতে গেলে বাংলা নাটক অনেক সুন্দর এক কথা বললে নিশু ভাই অসাধারণ,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
অসাধারণ সুন্দর হইছে লাভ ইউ নিশো ভাই,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
ভাই তুই একটা জিনিয়াস তোর তুলনা হয় না কিভাবে পারস তুই এসব এত হিডেন ট্যালেন্ট তোর?,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
ভাই আগের বাংলাদেশ আর আগের নয় এখন দিন বদলের পালা সৌরভ দাদা তুমি এখন এইটা স্বপ্ন দেখতে পার বটে। এখন আমরা ইংল্যান্ড নিউজিল্যান্ড পাকিস্তান ওয়েস্টডিস আর ভারত তো সাধারণ বেপার আর অস্টলিয়া তো বয় পেয়ে বাংলাদেশের সাথে খেলতেই চায় না।,multi_toxic,,1,-1,0,0,1,1,0,1,1,1
হায়রে বাংলাদেশ অপরাধী পালিয়ে যায় আর নিরঅপরাধকে ধরে ফাসি দিয়ে দাও পুরাই সারকাছ চলতেছে,multi_toxic,,1,-1,0,0,1,1,0,1,1,1
"হাওয়া বোয়া একটু পরে থেমে গেলো যখন দেখা গেলো, টাকা পাঠানোর পর থেকেই মাসুদ সাহেব হাওয়া",multi_toxic,,0,-1,0,0,0,1,0,1,1,1
আমার বউ এর অনুরোধে দেখলাম ভালই লাগছে,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
এভাবে নাটকের মাধ্যমে মানুষ কে নামাজের দাওয়াত দেওয়া টা সত্যিই অসাধারণ ছিলো,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
ভালো লাগছেঅনেক দিন পর একটা জীবনমুখি নাটক দেখলামলাভ ইউ বস,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
গ্যাপটা ধরতে পারছেন?,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
মালাউনের বাচ্চাদের ভাল করে শিক্ষা দেয়ার দরকার সালা মলুর জাত,multi_toxic,,1,-1,0,0,1,1,0,1,1,1
অনেক সুন্দর একটি নাটক দেখে অনেক ভালো লাগলো এবং শাহানাজ খুশি মেমের অভিনয় দেখে অনেক কেঁদেছি,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
আমি একটা জিনিস খেয়াল করেছি আপনার যে কথার স্টাইল বোকাচোদার মত,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
মাইয়ার হাতে কেন তোর ভোদা??,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
বস মানেই ভাল কিছু উপহার দেওয়া সেলুট বস তোমাকে এতো ভাল লাগে যে বলে শেষ করতে পারছি না,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
এটাতো কোনো সমস্যাই না আপনি একজন ক্রেজি লাভার প্রেম করতে করতে একদম ভিত্তে ঢুইকা গেসেন,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
সালারে বলিস কি কারে,multi_toxic,,0,-1,1,0,1,1,0,1,1,1
সবমিলিয়ে অসাধারণ দুইবার দেখলাম এই নাটকটাআরিয়ান ভাইয়া স্টোরিটা দারুণ সত্যি মুগ্ধ হয়ে গেছিআফরান নিশো + মেহজাবিন সেরা জুটি💋💋💋💋💋,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
লাস্টের সিনটার জন্য মোটেও এক্সপেক্ট ছিলাম নাচোখের পানিতে ভিজে গেল মুখটাআই হোপ সালের মেরিল প্রথম আলোর মত ভালো ভালো এওয়ার্ড এ স্থান পাবে এই নাটকটি ইনশাআল্লাহ,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
ভারতের দালাল দিয়ে দেশ টা ভরে গেছে,multi_toxic,,1,-1,0,0,1,1,0,1,1,1
"ছিঃ আমাদের সমাজে এরকম মানুষ রয়েছে ভাই বোনের পবিত্র সম্পর্ক টা অপবিত্র করে দিয়েছে, ছিঃ ছিঃ ",multi_toxic,,0,-1,0,0,0,1,0,1,1,1
ভাই বাংলাদেশের যে এত্ত শিল্পীর উদয় হইছে আজ জানলাম।,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
সত্যিই অসাধারন ভালো থাকুক ভালোবাসার মানুষেরা,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
ঈদের শুভেচ্ছা সবাইকেএত অল্প সময়ে এত ভালোবাসা দিয়েছেন এজন্য আপনাদের কাছে আমি কৃতজ্ঞসবাই আমার জন্য দোয়া করবেন ভালোবাসা রইলো সবার জন্য,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
পলাশ ভাইর প্রথম কাজ হিসেবে জোশ একটা কাজ হয়েছে শুভ কামনা ভাই সামনে আরো ভালো ভালো কাজ দেখতে চাই,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
তুমার নানীরে লৌড়াই,multi_toxic,,0,-1,0,0,1,1,0,1,1,1
আমিও দেখেছি নাটকটিসত্যিকারের ভালোবাসার সবসময় জয় হবেই🙂🤘অনেক ভালো লাগলো,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
ভালোবাসার জগতে বেদনাটাই সবচেয়ে বড় প্রাপ্তি,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
ছি! ছি! গোপালী পুলিশদের এ কোন নারকীয় আচরণ,multi_toxic,,1,-1,0,0,1,1,0,1,1,1
বাইচা গেসি চুদির পোলায় গেছে ভারতে,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
পায়ুতে এতো আরাম এতো আরাম যে পায়ুপথেও কি নেবানল ব্যবহার করেন না কি ?,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
এই খানকির পুলা তুই বড় নাস্তিক রে তুই নিউজ দিতে পারছ এতো মুসলিম মারতেছে এতো অবুঝ শিশু মারতেছে এতো মা বোন মারতেছে তুই কোন দিন একটা নিউজ দিলিনা খানকির পুলা এই সব মিডিয়ার মারে চুদায়,multi_toxic,,1,-1,0,1,1,1,0,1,1,1
আমি কখনো কমেন্টস করি নাই ৷অসাধারণ হইছে,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
"ব্যাপারটা বিজ্ঞান, পিক টাইমে আশীর্বাদ... আর অফপিক টাইমে অভিশাপের মতো",multi_toxic,,0,-1,0,0,0,1,0,1,1,1
এই ছেলেকে দেখে আমিই মানসিকভাবে অসুস্থ বোধ করি !,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
ভারতের শুধু মুখেই বক বক।তাছাড়া যারা কিনা খায় গরুর মূত তারা শুধুই করব ফুৎ ফুৎ।,multi_toxic,,1,-1,0,0,1,1,0,1,1,1
আল্লাহ সেফা দান করুক ।,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
মেয়েরা চুদার পাগল মাগির বাচ্ছা চিনাল বেডির পুরি,multi_toxic,,0,-1,0,0,1,1,0,1,1,1
অনেক ভালো লাগলো কে কে একমত আছেন লাইক দিয়ে জানান,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
তুই শালা একটা বড় বেয়াদপ। যে আঙ্গুল দিয়ে লিখেছ। সেটা ও রেন্ডিয়া ও মালুর ভাষা। তুই কাডাইল্লা তোর বাবার দেশ পাকিস্তানে যা।,multi_toxic,,1,-1,0,0,1,1,0,1,1,1
"তারা বলছে না, এটা ক্যান্সারের ঔষুধ",multi_toxic,,0,-1,0,0,0,1,0,1,1,1
মিজানুর রহমান আরিয়ান মানেই সেরা এই নামটার জন্যই আগ্রহ নিয়ে নাটক দেখি 😊অপূর্ব হোক বা আফরান নিশো সেটা ব্যাপার না😋,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
আড়া চোদা রেপার গোরে পুটকি মারতে মন চায়,multi_toxic,,0,-1,0,0,1,1,0,1,1,1
মনে হলো ইসলামী নাটক দেখলাম অনেকে ভালো হইসে এক কোথায় অসাধারণ,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
অসাধারন অসাধারন হাসতে হাসতে পেট ব্যাথা হয়ে গেছে,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
রানুর মুখের কয়লার জল দিয়ে ঘষে দেওয়া উচিত রানু একটা পাগল,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
বৃন্দাবন মানেই অসাধারণ কিছুএকদম বাস্তব চিত্র ফুটে উঠে তার নাটকে,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
"এক্সকিউজ মি, চীনা ভাষা আন্তর্জাতিক ভাষা হবে না। পুরো বিশ্বের মানুষ ইংরেজিতে বলে। প্রয়োজনমতে ইংরেজিতে বলে।",multi_toxic,,0,-1,0,0,0,1,0,1,1,1
কুত্তালীগ সেলিমের আইনের আওতায় এনে  কঠিন শাস্তি হওয়া উচিত,multi_toxic,,0,-1,0,0,1,1,0,1,1,1
ধন্যবাদ আরিয়ান ভাই কে এমন একটি নাটক উপহার দেওয়ার জন্য এবং অভিনয় এর কথা আর কি বলবোনিশু ভাইয়া তো কোন তুলনা নাই অনেক ভালো লাগলো,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
ঢাকার ভিতরে মৎস্য ভবনের কাজ কি ভাইয়েরা? ঢাকার কোথাও তো মাছ চাষ হয় না,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
‘এসব এখানে লুকিয়ে রেখেছ কেন? কে দিয়েছে?’,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
... গত সপ্তাহে শুনলাম চাক্কার পামও নাকি চুরি করে ইদানিং,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
মুরব্বী: বিয়ে করো না কেন? বয়স তো কম হইলো না মাইয়া মানুষ হইলো দুনিয়ায় ভেজাইলা এইজন্যই বিবাহ করি না,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
আমাদের এপার্টমেন্টের বুয়ার মেয়ের নাম রীচি,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
মারাত্মক ভয় পাওয়ার মতো কোনও ব্যাপার না ... রোগটা দেখি কম বেশী সবারই আছে :P,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
"অহরহ এরকম দুর্ঘটনা ঘটছে, আর বারবার সজাগ এই আমরাই হচ্ছি",multi_toxic,,0,-1,0,0,0,1,0,1,1,1
বসের নাটক বলে কথা ভালো তো হবেই অসাধারণ হইছে,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
অনেক সুন্দর নাটক অনেক ভালো লাগলো ধন্যবাদ জানাই আপনাদেরকে,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
চঞ্চল এবং সাহানাজ খুশি অসাধারণ অভিনয়,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
ফালতু উপস্হাপিকা। বেশি নেকামি করে।,multi_toxic,,1,-1,0,0,1,1,0,1,1,1
নুরু ভাই জিন্দাবাদ. এগিয়ে যান আগামী বাংলার প্রধানমন্ত্রি হিসেবে দেখতে চাই. কুত্তালীগের হাত থেকে দেশের মানুষ কে বাচান,multi_toxic,,1,-1,0,0,1,1,0,1,1,1
নুরু পাগলা ২০১৭ সালে ছাত্রলীগের নেতার সাথে সেলফি তুলার জন্য দোঁড় দিত আর ২০২০ সালে এসে বাংলাদেশের টপ নেতা এটা হাস্যকর।,multi_toxic,,1,-1,0,1,1,1,0,1,1,1
নাটক টা অনেক সুন্দর হয়েছে ভাইয়া এবং আপুর অভিনয় অনেক বাস্তবিক,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
দেখা শুরু করলাম ভাইয়ের নাটক তো সবসময় সেরা,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
বিশ্বাসঘাতক মাগী,multi_toxic,,0,-1,0,0,1,1,0,1,1,1
নিশু ভাই এবং তানজিন তিশা সবসময় আমার ফেভারিট জুটি নাটকটা অনেক ভাল লাগল বিশেষ করে নামাজ পড়ার বিষয়টা এবং পবিত্র বন্ধুত্বের সম্পর্কটা এদিক থেকে নাটকটা অনেক ব্যতিক্রম ও শিক্ষণীয় সংশ্লিষ্ট সবাইকে আন্তরিক ধন্যবাদ,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
মিয়া ফুচকা খাওয়ায়ে আল্লাদি করবেন? দেশ পরিবর্তন করবেন? পার্মানেন্ট কিছু করেন পারলে,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
মাদারচোদ। হেটার পাছায় ভইরা দিমু।,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
তোরা মালাউনরা তোদের মা বোন চোদ,multi_toxic,,1,-1,0,1,1,1,0,1,1,1
মাসআল্লাহ সত্যি অসাধারন আমার মনে হয় আজ কাল মেয়েদের এই ধরনের নাটক গুুলি দেখার আমার অনেক ভাল লাগলো একটি মেয়ে পারে একটা ছেলেকে ভাল করতে ভাল রাগতে,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
দেইখেন ব্রো নিজের পুতের বউরে আবার চুদতে যাইয়েন না এইডা ৬০০+ সাল না জনগণে গণপিটনি দিবো এই যুগে ৬ বছরের শিশুর লগে চুদাচুদি করলে।,multi_toxic,,1,-1,0,1,1,1,0,1,1,1
আপনি কবে হিন্দু জামাতে যোগ দিলেন? আজকাল ত দেখছি তালেবানিতে হিন্দুরা পাকীদেরও ছাড়িয়ে যাবে।,multi_toxic,,1,-1,0,0,1,1,0,1,1,1
রং নম্বর কতদিন আসে না,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
আমাদের নোয়াখালীর পলাশের পরিচালনা ভালোই হতে হবে,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
এখন ইফতারির পর দিলে ওদের খানকির বইলা গালি দিতে থাকতাম,multi_toxic,,0,-1,0,0,1,1,0,1,1,1
এদেরকে প্রকাশ্যে ফাসি দেওয়া হোক।,multi_toxic,,0,-1,1,0,1,1,0,1,1,1
শুয়োরের জ্ঞান সীমিত তাই সারাদিন গাঁজাখোরদের মত চিল্লাচিল্লি করতে থাকে।,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
চাঁদাবাজ আকবরের পদে এসআই জুয়াড়ি শাহিন পরে বদলি,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
তোর কি রানুর মত ভাইরাল হতে ইচ্ছে করে? এত সমালোচনা কেন? তুই তো একটা মাগির মত এক্সপ্রেসশন দিস,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
সোনদর লিহুজ । ভালা লাগিলো ।,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
আরে জানোয়ার তুই ইসলামকে ঘীনা করিছ তা হলে তোর নামের সাথে কেন এখন পোরজনত ইসলাম লাগানো আছে।,multi_toxic,,1,-1,0,0,1,1,0,1,1,1
শেষ পর্যন্ত অসাধারণ সুন্দর হইছে,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
সেরা অভিনেতা অবশ্যই চঞ্চল চৌধুরী,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
আরিয়ান তুমি কি ভাই এতো সুন্দর নাটক কিভাবে তৈরি করেন ভালোবাসা রহিলো হে পরিচালক,multi_toxic,,0,-1,0,0,0,1,0,1,1,1
দূত বিচার করবে কারন ভারতের তরবাবাটা টেলা দিছে। নরনদ্রমুদি তর বাপ মাগির পুলা,multi_toxic,,0,-1,0,1,1,1,0,1,1,1
